unique_ID,Transacted_amount,Orig_OLD_acc_balance,Orig_NEW_acc_balance,Dest_OLD_acc_balance,Dest_NEW_acc_balance,latitude,longitude,total_hrs_from_first_trans,transaction_type,SAR_Fraud
e686c436-5220-4042-8013-5633626c5c6c,3444943.59,3444943.59,0.0,217174.65,3662118.24,41.66394,-83.55521,66.00000000000001,3,0
a657b86c-8d75-43b8-a847-8ddd355e2226,126715.84,126715.84,0.0,273157.93,399873.77,47.38093,-122.23484,66.00000000000001,3,0
489b81a0-3b7f-4238-a15b-51358bd1da3b,4631432.03,4631432.03,0.0,0.0,0.0,45.53929,-122.38731,66.00000000000001,4,0
fcbdcbc0-0f0b-46da-9efa-a8f98260b4ca,4631432.03,4631432.03,0.0,122727.22,4754159.25,35.25064,-91.73625,66.00000000000001,3,0
3df7f258-21dd-4885-9914-d09baafd8b58,2322909.69,2322909.69,0.0,0.0,0.0,34.77453,-96.67834,66.00000000000001,4,0
295bd364-9340-4478-8c36-43dc5755a639,2322909.69,2322909.69,0.0,875613.05,3198522.74,33.44872,-86.78777,66.00000000000001,3,0
9fd44730-1dcb-422b-936b-41329f6f1c5d,79441.66,79441.66,0.0,0.0,0.0,40.24537,-75.64963,66.00000000000001,4,0
bb1ab6af-277a-4167-ac7f-8a9e9f433c98,79441.66,79441.66,0.0,2051790.44,2131232.1,44.27804,-88.27205,66.00000000000001,3,0
4505d213-4135-4ea2-ae9e-74da3ecbcba2,1028326.5,1028326.5,0.0,0.0,0.0,44.27804,-88.27205,67.00000000000001,4,0
cd58e69b-9e36-46fa-a463-3799ec1867ba,1028326.5,1028326.5,0.0,0.0,1028326.5,42.24113,-88.3162,67.00000000000001,3,0
ed3e21e6-2ea6-4b83-b77e-b66860432cbf,42513.08,42513.08,0.0,0.0,0.0,36.91023,-121.75689,67.00000000000001,4,0
9b6d83c7-5af0-4220-9164-c72298f199ca,42513.08,42513.08,0.0,0.0,42513.08,40.82232,-74.15987,67.00000000000001,3,0
99949cc8-411d-4a85-bb97-aef67d835565,106460.7,106460.7,0.0,0.0,0.0,40.94065,-73.99681,67.00000000000001,4,0
b0d2c1b5-d530-438f-9d4d-a210b5aedb5b,106460.7,106460.7,0.0,1414263.15,1520723.84,26.91756,-82.07842,67.00000000000001,3,0
b15a50d1-2034-483f-a27d-f2088d75b4f8,915266.65,915266.65,0.0,0.0,0.0,45.16024,-93.08883,68.00000000000001,4,0
031c39ae-4257-4657-9368-bdd03f2eb68d,915266.65,915266.65,0.0,2415414.35,3330681.0,33.52253,-117.70755,68.00000000000001,3,0
e831bf8c-e02d-4f9d-8749-d8293241c4b8,5800988.12,5800988.12,0.0,0.0,0.0,34.77453,-96.67834,68.00000000000001,4,0
de9bcba4-4f73-4ebf-b510-1dcf31e14ff4,5800988.12,5800988.12,0.0,0.0,5800988.12,39.33427,-76.43941,68.00000000000001,3,0
72f3cda1-5937-44db-af42-1a32dd57b1e9,1858515.57,1858515.57,0.0,0.0,0.0,47.92526,-97.03285,68.00000000000001,4,0
bd5cc9c2-bf0f-4d14-ad2f-f0efe8eb4b68,1858515.57,1858515.57,0.0,887595.71,2746111.29,42.7392,-84.62081,68.00000000000001,3,0
7b6481f7-6a78-4d02-bb81-6cc3d99c5e2c,3512572.72,3512572.72,0.0,0.0,0.0,29.53885,-95.44744,68.00000000000001,4,0
d8012ab4-4178-4eb7-8202-417bbc6955e0,3512572.72,3512572.72,0.0,111846.62,3624419.34,46.09273,-88.64235,68.00000000000001,3,0
d426deb1-abcb-4043-acbf-9647866b139a,374178.28,374178.28,0.0,0.0,0.0,41.84364,-87.71255,68.00000000000001,4,0
d6af9cae-c68b-4aef-a8f7-496db94ca693,374178.28,374178.28,0.0,616364.57,990542.85,46.09273,-88.64235,68.00000000000001,3,0
9775d0dd-828d-47e6-92a6-0682ec77ade8,2026529.56,2026529.56,0.0,0.0,0.0,40.82232,-74.15987,68.00000000000001,4,0
0bc7afca-459c-49c4-80e1-e5bf18eedf7f,2026529.56,2026529.56,0.0,511526.05,2538055.62,34.63915,-120.45794,68.00000000000001,3,0
0ce2af07-7942-49dc-9e5b-c1d0da27bf3d,13890.42,13890.42,0.0,0.0,0.0,34.77453,-96.67834,68.00000000000001,4,0
8877edcb-5baf-4233-9e1f-f39b54320ab0,13890.42,13890.42,0.0,0.0,13890.42,29.53885,-95.44744,68.00000000000001,3,0
7c29fbd6-76a6-4a6a-bf08-746e6be9d998,281743.12,281743.12,0.0,0.0,0.0,36.61033,-88.31476,68.00000000000001,4,0
7c1da19d-8294-483b-9ef8-fc242440cf76,281743.12,281743.12,0.0,158099.98,439843.09,40.65538,-74.38987,68.00000000000001,3,0
e9f5d796-8596-474c-ac5c-86b5012886bc,157494.6,157494.6,0.0,0.0,0.0,42.24113,-88.3162,68.00000000000001,4,0
5a7bf1f9-8fde-459e-9c87-88277b9063c2,157494.6,157494.6,0.0,509029.31,666523.92,36.02506,-86.77917,68.00000000000001,3,0
01791ec2-050b-4848-9f1e-3042347c9201,19776.71,19776.71,0.0,0.0,0.0,41.57721,-93.71133,69.00000000000001,4,0
320e7e51-eb6a-489a-a364-61bf7e38b69c,19776.71,19776.71,0.0,1138941.53,1158718.24,41.24255,-82.61573,69.00000000000001,3,0
3688aa73-1533-41a2-864c-7cab7e1b8277,271731.05,271731.05,0.0,0.0,0.0,33.92946,-116.97725,69.00000000000001,4,0
121fa1b3-10bc-4b01-952b-7a0a5e8de77d,271731.05,271731.05,0.0,0.0,271731.05,40.2737,-76.88442,69.00000000000001,3,0
d2f7227e-1f21-411d-8f33-77aefc57cca5,7728992.56,7728992.56,0.0,0.0,0.0,26.18924,-98.15529,69.00000000000001,4,0
dd609218-2a7a-4885-810c-535dd5981863,7728992.56,7728992.56,0.0,340622.45,8069615.0,33.54428,-84.23381,69.00000000000001,3,0
28762209-2baa-4a99-aa2e-5952c68b1a32,175328.85,175328.85,0.0,0.0,0.0,45.53929,-122.38731,69.00000000000001,4,0
e571ce08-c0ed-4a73-9179-879337692d85,175328.85,175328.85,0.0,110129.95,285458.8,47.76232,-122.2054,69.00000000000001,3,0
9526269f-03e9-476c-b295-34426ad9e55a,353313.55,353313.55,0.0,0.0,0.0,40.34912,-111.90466,69.00000000000001,4,0
86ac1213-0b0e-4c91-9457-e587efe09b95,353313.55,353313.55,0.0,2808260.05,3161573.6,37.60876,-77.37331,69.00000000000001,3,0
eca4f404-1b63-44df-b9b4-cbac9e7d78d0,582571.87,582571.87,0.0,0.0,0.0,38.06084,-97.92977,69.00000000000001,4,0
fcfd1515-c7ef-4a3d-8ee3-200ef3cfc7fc,582571.87,582571.87,0.0,0.0,582571.87,47.64995,-117.23991,69.00000000000001,3,0
ad52f781-8586-4f1d-a18e-bae5a08bf98d,2960254.17,2960254.17,0.0,0.0,0.0,34.25628,-78.04471,69.00000000000001,4,0
2c9ac5da-610a-4e94-91a4-65ff4c1310ed,2960254.17,2960254.17,0.0,620822.89,3581077.07,33.52253,-117.70755,69.00000000000001,3,0
a4f2020b-cf4d-40b4-93b2-07a7b74fabdc,5521483.54,5521483.54,0.0,0.0,0.0,38.06084,-97.92977,69.00000000000001,4,0
93e10f9a-877d-4195-bdc4-f6b9c517ee3c,5521483.54,5521483.54,0.0,5527212.34,11048695.88,33.50921,-111.89903,69.00000000000001,3,0
1f3779bd-2d03-4449-8c8b-421bc2ad9a8f,2147778.33,2147778.33,0.0,0.0,0.0,33.44872,-86.78777,69.00000000000001,4,0
6f59bac6-d959-4a8f-88dc-949e325859f5,2147778.33,2147778.33,0.0,0.0,2147778.33,39.00622,-77.4286,69.00000000000001,3,0
1f787ded-1739-4339-b784-f787c0b68aea,967954.01,967954.01,0.0,0.0,0.0,41.8542,-87.66561,69.00000000000001,4,0
58234a29-0a67-4b90-a608-cac67e9c49fc,967954.01,967954.01,0.0,0.0,967954.01,41.72059,-87.70172,69.00000000000001,3,0
5c54683e-0b2a-4eeb-be1b-1e310630ca32,266766.78,266766.78,0.0,0.0,0.0,30.5427,-97.54667,70.00000000000001,4,0
51481baf-9711-4a86-97d6-30635debcc53,266766.78,266766.78,0.0,0.0,266766.78,33.03699,-117.29198,70.00000000000001,3,0
9b6d4f7a-db42-4994-aba0-67403072a5b0,1036789.41,1036789.41,0.0,0.0,0.0,41.47892,-87.45476,70.00000000000001,4,0
bf92a09f-b795-4dfd-863c-7212894ac52c,1036789.41,1036789.41,0.0,523315.63,1560105.04,33.92946,-116.97725,70.00000000000001,3,0
1a4c52cc-322b-41bf-a1e3-546ecc2d57ef,167067.78,167067.78,0.0,169160.19,336227.97,33.44872,-86.78777,70.00000000000001,3,0
bc2eac16-2f00-4642-927f-15d8d6d50c03,322113.91,322113.91,0.0,0.0,0.0,26.18924,-98.15529,71.00000000000001,4,0
e7849a33-a4d8-406d-ba08-6d384a3e95a8,322113.91,322113.91,0.0,0.0,322113.91,29.84576,-90.10674,71.00000000000001,3,0
97ea75d2-3864-4313-85d2-a4aafeb23e72,91691.75,91691.75,0.0,0.0,0.0,26.68451,-80.66756,71.00000000000001,4,0
5f33e81f-547d-46a1-8660-8a095b06f5b1,91691.75,91691.75,0.0,329117.96,420809.71,47.64995,-117.23991,71.00000000000001,3,0
e9198469-2ec1-4e67-9a9f-eb516c797292,1871553.73,1871553.73,0.0,0.0,0.0,33.50921,-111.89903,71.00000000000001,4,0
e426ecd1-a79c-4f1c-8cd6-03a7fac27b03,1871553.73,1871553.73,0.0,0.0,1871553.73,41.9001,-71.08977,71.00000000000001,3,0
b603abef-6243-4f72-8277-ce40b184bd19,2949339.09,2949339.09,0.0,0.0,0.0,41.9001,-71.08977,71.00000000000001,4,0
474ca24e-2920-4d74-abeb-582676cd381f,2949339.09,2949339.09,0.0,167663.32,3117002.41,40.63316,-74.13653,71.00000000000001,3,0
578455ef-f398-4fd1-acfd-7e3a89d10b46,479892.04,479892.04,0.0,0.0,0.0,41.84364,-87.71255,71.00000000000001,4,0
6bc13e2a-f1fe-4c4d-812a-4e6abd84eac4,479892.04,479892.04,0.0,1600079.29,2079971.33,30.5427,-97.54667,71.00000000000001,3,0
11c40ad1-a9a5-4526-a50d-5da5d41d8ce7,304085.48,304085.48,0.0,0.0,0.0,39.32288,-76.72803,71.00000000000001,4,0
11461ffa-def5-4d90-86ce-62a3bc179bcd,304085.48,304085.48,0.0,152325.14,456410.63,31.12406,-97.90308,71.00000000000001,3,0
f13cbe84-c8fc-4ac2-be9f-5bd2ce81fafa,14385.54,14385.54,0.0,0.0,0.0,32.42067,-104.22884,71.00000000000001,4,0
9d04cb04-13d6-4d81-97d0-89692b26ef6b,62091.44,62091.44,0.0,0.0,0.0,40.93121,-73.89875,71.00000000000001,4,0
9e79495b-3fc0-4f3d-ad33-09637195f686,62091.44,62091.44,0.0,6296058.91,6358150.35,35.74788,-95.36969,71.00000000000001,3,0
d235882f-e0da-46b9-a37b-439b94ae20e4,386996.34,386996.34,0.0,0.0,0.0,41.27621,-72.86843,71.00000000000001,4,0
78aa6ed8-7487-4577-94a6-489140f4d204,386996.34,386996.34,0.0,512943.11,899939.45,34.77453,-96.67834,71.00000000000001,3,0
4290d577-025d-4a86-b0cc-53ac679ff3d1,345526.4,345526.4,0.0,0.0,0.0,37.60876,-77.37331,71.00000000000001,4,0
217d8763-11bf-4422-a2d2-bb33f418478d,345526.4,345526.4,0.0,210291.99,555818.38,35.74788,-95.36969,71.00000000000001,3,0
a19a8f8b-51aa-41bd-a32a-852f23afcdae,2947783.87,2947783.87,0.0,0.0,0.0,36.20829,-115.98391,72.00000000000001,4,0
931ea77e-6be6-4540-82f5-b7d7efe39ab6,2947783.87,2947783.87,0.0,353246.54,3301030.4,46.09273,-88.64235,72.00000000000001,3,0
e506d300-e5cd-4302-b738-159ef331b1aa,730574.39,730574.39,0.0,183897.18,914471.57,41.9001,-71.08977,72.00000000000001,3,0
2398eb1f-d31f-43b3-8ca3-57e3e7d7a5f4,3786438.03,3786438.03,0.0,0.0,0.0,42.16808,-88.42814,72.00000000000001,4,0
fd7011dc-ca9f-4079-a277-8dbfb2bfae2a,3786438.03,3786438.03,0.0,84013.26,3870451.29,40.94065,-73.99681,72.00000000000001,3,0
16da14b6-2c67-4ff1-bc00-c2e542fcef77,622235.32,622235.32,0.0,0.0,0.0,46.09273,-88.64235,72.00000000000001,4,0
2bfc896e-cabb-45d2-864a-6805416ca847,622235.32,622235.32,0.0,3377968.96,4000204.28,47.4943,-122.24092,72.00000000000001,3,0
6e6b8264-6319-4884-8554-be0ce88463e9,3243092.91,3243092.91,0.0,0.0,0.0,32.42067,-104.22884,72.00000000000001,4,0
a3a86bd9-d194-4132-9b03-f8642c438146,3243092.91,3243092.91,0.0,1299786.59,4542879.5,42.58342,-71.8023,72.00000000000001,3,0
14cad478-a925-4a68-9936-eba6cae9c21d,10000000.0,18594065.09,8594065.09,0.0,0.0,33.92946,-116.97725,72.00000000000001,4,0
75e81385-8c89-4eef-96c7-e1a24dbde721,10000000.0,10000000.0,0.0,81810.42,10081810.42,33.03699,-117.29198,72.00000000000001,3,0
b63b2e40-07a6-467b-963b-d6eaee020758,8594065.09,8594065.09,0.0,0.0,0.0,47.92526,-97.03285,72.00000000000001,4,0
340767d4-ff16-4b94-9484-e3b77debeec8,8594065.09,8594065.09,0.0,5844.51,8599909.6,34.09611,-118.10583,72.00000000000001,3,0
87eef9c6-b3e8-4b9e-b0c5-a9805f7b05a7,12619.29,12619.29,0.0,0.0,0.0,42.93369,-72.27814,73.0,4,0
94935041-afbc-40f4-a6f9-647b6cfd64bf,12619.29,12619.29,0.0,204470.03,217089.31,40.56754,-89.64066,73.0,3,0
d31aed77-8a02-4eb3-b6fa-6e92b40938b8,193663.9,193663.9,0.0,0.0,0.0,32.44874,-99.73314,73.0,4,0
c104441e-98f4-491d-8bc4-803cade1fa32,193663.9,193663.9,0.0,0.0,193663.9,41.72059,-87.70172,73.0,3,0
d809ee29-b90c-4595-9a17-a42b8b70af6f,684796.16,684796.16,0.0,0.0,0.0,41.85059,-87.882,73.0,4,0
613a840f-220b-40c1-b6f8-b3771130b204,684796.16,684796.16,0.0,2754453.54,3439249.7,40.82232,-74.15987,73.0,3,0
2e98ca4f-d3b7-4592-93bb-729373af6490,400157.86,400157.86,0.0,0.0,0.0,42.7392,-84.62081,73.0,4,0
a5527ee6-5859-42e0-9650-7785318ad632,400157.86,400157.86,0.0,0.0,400157.86,40.63316,-74.13653,73.0,3,0
0ef956e9-85e7-45ce-986c-f916d139d7ff,4375931.29,4375931.29,0.0,0.0,0.0,42.97086,-82.42491,74.0,4,0
e97a061e-acfa-43ab-8069-c6593ff6f6dd,4375931.29,4375931.29,0.0,68494.86,4444426.16,41.27621,-72.86843,74.0,3,0
f1a8177c-76d2-4273-bfc0-38c743161b56,74177.92,74177.92,0.0,0.0,0.0,33.54428,-84.23381,74.0,4,0
10fd66da-7b70-4860-aee6-5e3789d07855,74177.92,74177.92,0.0,79018.51,153196.43,44.27804,-88.27205,74.0,3,0
396d644a-334a-4d38-b429-2889cb982668,59127.34,59127.34,0.0,0.0,0.0,41.6764,-91.58045,74.0,4,0
db6eee6c-bc5f-4d31-8191-3604ec6903e1,59127.34,59127.34,0.0,17207.02,76334.36,26.18924,-98.15529,74.0,3,0
924ace7a-ec3e-438e-a57c-ae83e1eec771,2451423.58,2451423.58,0.0,0.0,0.0,33.72255,-116.37697,74.0,4,0
e2cafc51-4e0f-4805-aef0-57969c6a198e,2451423.58,2451423.58,0.0,4870.65,2456294.22,42.24113,-88.3162,74.0,3,0
96b9706c-f1df-4434-b714-9985be725e50,59813.61,59813.61,0.0,0.0,0.0,35.88264,-80.08199,74.0,4,0
8d90984e-122b-4bdf-8201-bd29ed5a62c6,158489.29,158489.29,0.0,0.0,0.0,41.54566,-71.29144,74.0,4,0
3b0836af-92d6-4cd6-be48-6d2b52f1642b,158489.29,158489.29,0.0,0.0,158489.29,33.41012,-91.06177,74.0,3,0
f572b475-5696-4cf9-922f-26e8b8549c7d,85637.08,85637.08,0.0,0.0,0.0,42.30865,-83.48216,74.0,4,0
607d6560-187b-461e-a6ff-fdaee40d654c,85637.08,85637.08,0.0,235137.06,320774.13,41.8542,-87.66561,74.0,3,0
25b7e4fa-9065-4fdc-a10e-a67e614ee2e9,1311150.9,1311150.9,0.0,0.0,0.0,40.56754,-89.64066,74.0,4,0
04b01633-860d-4dde-915d-5975fecfdc94,4582074.51,4582074.51,0.0,0.0,0.0,33.41012,-91.06177,74.0,4,0
02e98803-68a1-42fe-b491-1d2a037afa31,4582074.51,4582074.51,0.0,154034.94,4736109.45,31.84568,-102.36764,74.0,3,0
b8b35c88-82dd-4c74-a1d6-a2e2a1100b0a,455074.13,455074.13,0.0,0.0,0.0,33.92946,-116.97725,74.0,4,0
51208b4d-a388-41b6-b283-b7f36fb5670c,455074.13,455074.13,0.0,9237170.74,9692244.86,41.55815,-73.0515,74.0,3,0
cd4ebbe3-3398-4251-b524-6f2a500f30ae,3284197.88,3284197.88,0.0,0.0,0.0,47.92526,-97.03285,74.0,4,0
887bf497-97d7-4d7d-b0c3-649044d78e78,3284197.88,3284197.88,0.0,200942.08,3485139.96,34.25628,-78.04471,74.0,3,0
c3e1daed-140c-47c2-bcb9-0fd5c4e8095d,810039.19,810039.19,0.0,0.0,0.0,40.94065,-73.99681,75.0,4,0
3fd1dc65-d880-4b38-a5e5-d0742feee9d1,959018.79,959018.79,0.0,0.0,0.0,33.92946,-116.97725,75.0,4,0
27332809-3709-4830-b4fb-da12663035bc,755813.12,755813.12,0.0,0.0,0.0,41.24255,-82.61573,75.0,4,0
20155a30-02e6-4e73-bc35-b08a06180c57,755813.12,755813.12,0.0,494575.27,1250388.38,39.45621,-77.96389,75.0,3,0
dbefe4f0-1e53-4ff6-8d33-cf82f733b263,460436.43,460436.43,0.0,0.0,0.0,31.84568,-102.36764,75.0,4,0
a6c5ed82-e182-4f12-9de9-41a3c13560f1,460436.43,460436.43,0.0,0.0,460436.43,41.9001,-71.08977,75.0,3,0
8fc3d323-2f9e-4ccc-bc62-c21206c6dd19,9917.27,9917.27,0.0,408610.64,418527.91,40.60538,-73.75513,76.0,3,0
62bba771-ac94-4f89-809d-ec4a9832a2f7,2066446.27,2066446.27,0.0,0.0,0.0,36.20829,-115.98391,76.0,4,0
15f9415a-4da8-4e58-ada9-6d6797d46196,819048.34,819048.34,0.0,0.0,0.0,45.53929,-122.38731,77.0,4,0
869bf9c6-9af0-4907-ac9c-cb1b4911e5c3,819048.34,819048.34,0.0,1104098.69,1923147.03,40.57788,-73.95958,77.0,3,0
5f01d699-73de-4811-bf57-d6cce9cd0e42,9039246.82,9039246.82,0.0,0.0,0.0,43.61062,-72.97261,77.0,4,0
aa21e528-4963-4277-8e01-108785fc9d87,9039246.82,9039246.82,0.0,464686.69,9503933.51,47.4943,-122.24092,77.0,3,0
1a9aea50-7857-4dff-b822-e7686900cfc0,239473.85,239473.85,0.0,0.0,0.0,44.99012,-123.02621,77.0,4,0
59112478-2570-4117-9726-ae71ab5a4a36,239473.85,239473.85,0.0,729245.09,968718.94,28.15112,-82.46148,77.0,3,0
137f8d72-2d50-4702-ae20-ebc0b95b5f5b,5715004.3,5715004.3,0.0,0.0,0.0,29.84576,-90.10674,77.0,4,0
baa84b74-73c4-4685-b654-3ec209e00aaa,5715004.3,5715004.3,0.0,318309.23,6033313.53,31.12406,-97.90308,77.0,3,0
ac465a25-69a3-40a3-992d-f7e7bfd4ada1,2149976.69,2149976.69,0.0,0.0,2149976.69,34.14251,-118.25508,77.0,3,0
37c7212b-d20e-4774-8e5b-508342e97d0f,1321091.25,1321091.25,0.0,0.0,0.0,45.0408,-93.263,78.0,4,0
7befb19b-d747-485c-8b00-0249049191e9,1321091.25,1321091.25,0.0,0.0,1321091.25,41.47892,-87.45476,78.0,3,0
8514dbc8-b61f-40fa-84e4-2baa54b55b14,113829.89,113829.89,0.0,0.0,0.0,37.52487,-77.55777,78.0,4,0
6ab31598-4db1-403c-b2ae-9fd6edbb0d22,113829.89,113829.89,0.0,0.0,113829.89,38.91817,-78.19444,78.0,3,0
b5f0ce82-0ab1-4efb-a094-36138dd578c2,178569.48,178569.48,0.0,0.0,0.0,40.57788,-73.95958,78.0,4,0
ace85641-73fc-4a19-a33d-ad0be4998228,178569.48,178569.48,0.0,263128.53,441698.01,37.95143,-91.77127,78.0,3,0
b4585cf8-d144-42df-8479-3e116658a55e,1735647.47,1735647.47,0.0,0.0,0.0,34.09611,-118.10583,78.0,4,0
3ff3b5a3-703a-4a76-97d0-edd822f30dce,1735647.47,1735647.47,0.0,0.0,1735647.47,35.74788,-95.36969,78.0,3,0
2410fd59-0f8e-4ba6-acc6-6a4c1de4b50f,2254934.36,2254934.36,0.0,0.0,0.0,47.92526,-97.03285,78.0,4,0
e9529d32-d322-4651-a79b-43770765a1f0,2254934.36,2254934.36,0.0,364128.61,2619062.97,41.72059,-87.70172,78.0,3,0
2eceee8c-b7c9-4778-b11c-69915fc03b0f,353045.35,353045.35,0.0,0.0,0.0,41.50343,-74.01042,79.0,4,0
76485a46-4c7b-43cc-86b7-828ea8d81112,353045.35,353045.35,0.0,981978.74,1335024.09,41.75338,-86.11084,79.0,3,0
40a8130a-97eb-427c-9212-42f5993486b2,1619331.51,1619331.51,0.0,0.0,0.0,33.92946,-116.97725,79.0,4,0
401f562d-f11a-4d76-9d86-cc1215e1a08d,1619331.51,1619331.51,0.0,0.0,1619331.51,39.33427,-76.43941,79.0,3,0
01b278eb-bf9d-40be-a022-432c2dc5fa3d,61178.51,61178.51,0.0,0.0,0.0,40.93121,-73.89875,79.0,4,0
dbf5e3fb-0971-4133-a62d-fa9a98983a9a,61178.51,61178.51,0.0,238787.35,299965.86,40.34912,-111.90466,79.0,3,0
30f99d59-ba22-4d0d-af34-634a3d0fad9d,664992.86,664992.86,0.0,0.0,0.0,40.58654,-122.39168,79.0,4,0
efcd9f95-7a51-42ff-a10f-8b0567947b5e,664992.86,664992.86,0.0,769363.38,1434356.23,33.50921,-111.89903,79.0,3,0
a979f552-d433-4f69-9fd2-cd9868a4a9ed,432254.84,432254.84,0.0,0.0,0.0,37.71715,-122.40433,79.0,4,0
260474d2-48f6-47f6-9f6d-41ac395a0f3b,432254.84,432254.84,0.0,1300115.81,1732370.65,34.25807,-88.70464,79.0,3,0
96327759-1ba6-466f-bfae-6202a8e1a0e3,42659.39,42659.39,0.0,0.0,0.0,33.52253,-117.70755,80.0,4,0
05bf293c-17e1-4d60-aeba-30c265ace1c9,42659.39,42659.39,0.0,173558.43,216217.82,45.16024,-93.08883,80.0,3,0
895a4abc-e59b-4f06-8e31-61ca617aceff,173782.59,173782.59,0.0,0.0,0.0,41.6764,-91.58045,80.0,4,0
e79f496d-7047-4d33-9383-e341f49e290f,173782.59,173782.59,0.0,3272453.63,3446236.22,40.68066,-73.47429,80.0,3,0
6063180f-6943-4f6a-b56e-7260b040a289,62134.33,62134.33,0.0,0.0,0.0,30.5427,-97.54667,80.0,4,0
dbdf8d66-9dd6-4337-9eb8-a9f904a0800a,62134.33,62134.33,0.0,509204.33,571338.66,42.30865,-83.48216,80.0,3,0
bd4c82a8-6e27-4764-a02f-38879c1946dc,972920.87,972920.87,0.0,0.0,0.0,33.52253,-117.70755,80.0,4,0
2f90a6f0-dded-4c9f-82a0-c17b01f42517,972920.87,972920.87,0.0,21030.1,993950.97,43.61062,-72.97261,80.0,3,0
9824f4be-054e-4a1e-8ece-4ba1e4784210,244814.12,244814.12,0.0,0.0,0.0,41.15376,-87.88754,80.0,4,0
cf8378f0-89c9-4991-be11-2a7dd48276bf,244814.12,244814.12,0.0,7106855.47,7351669.59,39.32011,-76.51552,80.0,3,0
dea1fff3-d288-47aa-bc65-3765a87c2046,82527.13,82527.13,0.0,0.0,0.0,34.09668,-117.71978,81.0,4,0
3cae6f5e-fc31-45fe-a7d0-1305a3042015,82527.13,82527.13,0.0,397267.85,479794.98,30.16688,-96.39774,81.0,3,0
318b42d3-9e2b-4982-aba8-3ddca6af4dda,78028.89,78028.89,0.0,0.0,0.0,41.50343,-74.01042,81.0,4,0
73cb3962-ce19-4c75-b8c9-e1ff76665dea,78028.89,78028.89,0.0,473519.42,551548.31,36.61033,-88.31476,81.0,3,0
32a2afe8-cb54-4350-bc05-9d062d6490ce,2737766.8,2737766.8,0.0,0.0,0.0,45.53929,-122.38731,81.0,4,0
3bcdd56e-c427-485c-af67-030d65468313,2737766.8,2737766.8,0.0,0.0,2737766.8,34.14251,-118.25508,81.0,3,0
b252627b-4e01-41bb-8831-f2d8824a4eed,1980800.05,1980800.05,0.0,0.0,0.0,31.84568,-102.36764,81.0,4,0
507cca1e-914d-443b-b4db-968691551f6c,1980800.05,1980800.05,0.0,1779203.4,3760003.46,33.98154,-81.23621,81.0,3,0
9ea18650-23c7-45a9-af43-525d8aaabe75,221936.6,221936.6,0.0,0.0,0.0,39.32288,-76.72803,81.0,4,0
4546429b-3cd2-47b5-af22-664bee28c810,221936.6,221936.6,0.0,1811.03,223747.62,40.67705,-73.89125,81.0,3,0
1807b410-b2a0-4335-8642-9786d091b2d4,5338583.38,5338583.38,0.0,0.0,0.0,34.77453,-96.67834,82.0,4,0
0e372568-ada9-4712-9769-67b004325031,5338583.38,5338583.38,0.0,31250.62,5369834.0,34.09611,-118.10583,82.0,3,0
33b09b8d-be45-4f2e-92ed-1122b84a1794,1534985.07,1534985.07,0.0,0.0,0.0,38.54491,-121.74052,82.0,4,0
39f43800-7530-420b-982e-a5d985c199cf,1534985.07,1534985.07,0.0,0.0,1534985.07,40.56754,-89.64066,82.0,3,0
235f3661-642b-4921-9796-acd0c4f6be87,45077.1,45077.1,0.0,0.0,0.0,41.27621,-72.86843,82.0,4,0
e14fd696-67d0-43e2-a9e3-d94cf2f2eb12,45077.1,45077.1,0.0,126262.18,171339.29,39.78504,-85.76942,82.0,3,0
9e1be6d4-f2e5-40d1-b303-00874796e3bf,10000000.0,10987591.59,987591.59,0.0,0.0,42.52787,-70.92866,82.0,4,0
bb0f3a0a-333b-4b15-89de-7ebbe3e0379a,10000000.0,10000000.0,0.0,373274.84,10373274.84,40.67705,-73.89125,82.0,3,0
b7e3c3b1-e4fe-4e2c-b4a1-3c1c81ecbbda,987591.59,987591.59,0.0,0.0,0.0,42.52787,-70.92866,82.0,4,0
5eb2bf1c-698a-465c-9f53-6935c94a2e08,1534926.96,1534926.96,0.0,0.0,0.0,32.5007,-94.74049,83.0,4,0
6e2a17a1-6f1f-40d7-afc0-2e308ecc859e,594577.22,594577.22,0.0,0.0,0.0,33.44872,-86.78777,83.0,4,0
336ff213-dc6f-4dc8-9d23-654f9654d0b1,24412.07,24412.07,0.0,0.0,0.0,41.66394,-83.55521,83.0,4,0
33020619-17b6-40fb-a1b4-7b66c112615c,24412.07,24412.07,0.0,1564103.49,1588515.56,32.44874,-99.73314,83.0,3,0
315035be-d5d5-4b2a-a36b-88af1f9d038f,286769.07,286769.07,0.0,0.0,0.0,42.30865,-83.48216,83.0,4,0
7d0f1597-efc3-49bd-a45d-73d5620dcc32,286769.07,286769.07,0.0,0.0,286769.07,39.09112,-94.41551,83.0,3,0
dde00fe2-4602-446c-99ab-d946b26401ce,365099.76,365099.76,0.0,0.0,0.0,34.63915,-120.45794,83.0,4,0
555b0fe2-05b4-4a19-80b2-1ae7cf46cfb6,2498370.12,2498370.12,0.0,0.0,0.0,42.97086,-82.42491,83.0,4,0
50c33525-2028-4edf-97f6-6f21239086b2,2498370.12,2498370.12,0.0,2343446.74,4841816.86,40.67705,-73.89125,83.0,3,0
66edcebb-973f-4966-9465-3a9f9a1f86cc,8380.79,8380.79,0.0,0.0,0.0,30.5427,-97.54667,84.0,4,0
